ID	Tweet	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust
2017-En-11396	@DepressedStride &gt; huff louder	0	0	0	0	0	0	0	1	1	0	0
2017-En-30823	@theclobra lol I thought maybe, couldn't decide if there was levity or not	0	1	0	0	1	0	0	0	0	0	0
2017-En-31248	There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.	1	0	1	0	0	0	0	0	0	0	0
2017-En-31306	@Cherie_Fitz it's being extremely playful	0	0	0	0	1	1	1	0	0	0	0
2017-En-10714	@BarackObama I love Lizzy Warren's latest rage against Wall Street.	1	0	0	0	1	1	0	0	0	0	0
2017-En-40202	I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged	1	0	0	0	0	0	0	1	0	0	0
2017-En-31349	CommunitySleepCoach: Look at these #narcoleptic #puppies. Make you #smile. If you are human &amp; find yourself in such odd positions, seek #th…	0	0	0	0	1	1	0	0	0	0	0
2017-En-40955	*Sigh* #depression #saddness #afterellen #shitsucks	1	0	1	0	0	0	0	1	1	0	0
2017-En-11409	@Evan_McMullin He's spent his campaign dividing people up and pitting them against each other. His message is to fear and resent the 'other'	1	0	1	1	0	0	0	0	1	0	0
2017-En-21484	@_MariaPetrova should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean #bully  #stoppickingonwomen	1	0	1	0	0	0	0	0	1	0	0
2017-En-22247	@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL #awful	1	0	1	0	0	0	0	0	0	0	0
2017-En-30536	I see I'll be hovering over the block button today with much glee.	0	1	0	0	1	0	1	0	0	0	0
2017-En-21680	@LaneWoolery @FFKazman experience all plays a role in that, it's education and preparedness not fear	0	1	0	1	0	0	1	0	0	0	0
2017-En-21448	@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one #awful	1	0	1	0	0	0	0	0	0	0	0
2017-En-30062	@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness #delight #happyme	0	0	0	0	1	0	1	0	0	1	1
2017-En-40044	Summer officially ends today. #sadness	0	0	0	0	0	0	0	0	1	0	0
2017-En-10476	@AaronGoodwin seriously dude buy some bubble tape for your phones. #snap broke another phone	1	0	1	0	0	0	0	0	0	0	0
2017-En-30362	Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....	0	0	0	0	1	0	1	0	0	0	0
2017-En-21270	@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom #horrible	1	0	1	0	0	0	0	0	0	0	0
2017-En-10631	Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! 	0	0	0	0	1	0	1	0	0	0	0
2017-En-40983	final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob	0	0	0	0	0	0	0	0	1	0	0
2017-En-30760	@HillaryClinton did you see the gleeful look on @realDonaldTrump 's face when criminal Don King used the 'n' word to denigrate Blacks?	1	0	1	0	1	0	0	0	0	0	0
2017-En-31575	Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them 	1	1	1	0	0	0	0	0	0	0	0
2017-En-10449	Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed	1	0	1	0	0	0	0	0	0	0	0
2017-En-22138	@kcbbcxo don't get discouraged! it's early on &amp; it can get overwhelming. keep reading &amp; use cue cards 😊 it'll get better!!	0	0	0	0	1	0	1	0	0	0	0
2017-En-30775	I need a bit of #GBBO to cheer me up after a terrible day!	0	0	0	0	0	0	1	0	1	0	0
2017-En-21906	When @idinamenzel says she's releasing more #IdinaParty tickets and you set an alarm to not miss it... #fingerscrossed #Idina.	0	1	0	0	1	0	1	0	0	0	1
2017-En-30647	@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future  #gottawearshades #LetsGoYankees	1	0	1	0	0	0	1	0	0	0	0
2017-En-20118	in my dream....They were trying to steal my kidney!!!  #blackmarket #whydidiwatchthat	1	0	0	1	0	0	0	0	0	0	0
2017-En-41526	I was not made for this world. #empath #unhappy	0	0	0	0	0	0	0	0	1	0	0
2017-En-22051	Df not be afraid to take a chance on peace, to teach peace, to live peace.Peace will be the last wordvof history Pope John Paul II	0	0	0	0	1	1	1	0	0	0	1
2017-En-10667	@pugglelover3691 some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat	1	0	0	0	0	0	0	0	1	0	0
2017-En-21518	i'm... nervous about this test rip	0	1	0	1	0	0	0	0	1	0	0
2017-En-10760	Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...	0	0	0	0	0	0	0	0	0	0	0
2017-En-31527	@enews #breezy deserve it..	0	1	0	0	1	0	1	0	0	0	0
2017-En-21846	@TheJonFedor @abdophoto My main hesitation to going to the Plus size. But if Apple can get the Plus to the 6 size, think of the ASP jump	0	1	0	0	0	0	1	0	1	0	0
2017-En-31216	#chirp look out for them Cars coming from the Wesszzz	0	1	0	0	0	0	0	0	0	0	0
2017-En-40762	@GOP she's ahead in the polls &amp; after Trumps dismal performance at upcoming debate, it will be an easy win for Hillary.	0	1	0	0	1	0	1	0	0	0	0
2017-En-30231	Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love	0	0	0	0	1	1	0	0	0	0	0
2017-En-40881	@leighsteinberg April 25th, 2010 for me. Keep up the good work!! #sober #prouder	0	0	0	0	1	0	1	0	0	0	1
2017-En-30560	Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. #optimism	0	0	0	0	1	1	1	0	0	0	0
2017-En-10921	@MaddenFreestyle i turn the game on wanting to play madden, and before i load up a game i just turn it off now.	0	0	0	0	0	0	0	0	0	0	0
2017-En-30838	i was so embarrassed when she saw us i was like knvfkkjg she thinks we're stalkers n then she starts waving all cheerfully inviting us in 😩	0	0	0	0	0	0	0	1	1	0	0
2017-En-11520	Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷😷	0	0	1	0	0	0	0	1	1	0	0
2017-En-40916	I can't wait for you to listen to my new single 'Mystery' and my new album😋. #newmusic #newsingle #newalbum #2016 #popmusic #dark	0	1	0	0	1	1	0	0	0	0	0
2017-En-31406	Your future is bright. #Remember	0	0	0	0	1	0	1	0	0	0	0
2017-En-21127	Lets start there	0	0	0	0	0	0	0	0	0	0	0
2017-En-41030	Anybody know a good place to book a show in #Montreal on short but not super-short notice? #punkrock #postpunk #blues	0	1	0	0	0	0	1	0	0	0	1
2017-En-21742	Don't be #afraid of the space between your #dreams and #reality. If you can #dream it, you can #make it so	0	0	0	1	0	0	1	0	0	0	1
2017-En-31202	@Harry_Styles 💖\nHeart so pure and smile\nso bright, I love you\nmore than the number\nof stars at night.\nKindly follow me please\nHarry?\n—90,127	0	0	0	0	1	1	1	0	0	0	0
2017-En-11483	finally leaving my first job soon. i've been working here since i was 16. going to be kind of bitter sweet	0	0	0	0	0	0	0	0	1	0	0
2017-En-10772	As your own lives in order to complete our amazing life journey successfully, it is there. 	0	0	0	0	1	0	1	0	0	1	0
2017-En-21248	@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months #horrible	1	0	0	1	0	0	0	0	0	0	0
2017-En-21709	Hope I sleep - no nightmare of Bakewell tarts #yuk  #GBBO	0	0	0	1	0	0	0	0	0	0	0
2017-En-41358	will brawndo cure my depression? @MikeJudge #Idiocracytoday	0	0	0	0	0	0	0	0	1	0	0
2017-En-40573	Why is it that we rejoice at a birth and grieve at a funeral? It is because we are not the person involved. ― Mark Twain	0	0	0	0	0	0	1	0	0	0	0
2017-En-11373	#TheWordOfGOD #taught, #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!	0	0	0	0	1	0	1	0	0	0	0
2017-En-10420	#india will take #revenge  by making 3 new movies like #phantom and they will be like #ghus_k_maren_ge this is how indian army take revenge	1	1	1	0	0	0	1	0	0	0	0
2017-En-21821	@Rovers what highlights ? I would imagine you will only have 30 seconds of highlights for the whole season so far . #venkysout	0	1	0	0	0	0	0	0	0	0	0
2017-En-10076	I dislike people who get offended by the littlest shit .	1	0	1	0	0	0	0	0	0	0	0
2017-En-22092	@salutetroye you look adorable awe	0	0	0	0	1	1	0	0	0	0	0
2017-En-21866	@warrensarahh @CjKiid awe, miss y'all too!:)	0	0	0	0	1	1	0	0	1	0	1
2017-En-41432	@asjoshtaylor sadly I don't think I'll see you on tour, but have fun, you're gonna rock! 🎉👌🏻💙 #HotForMeTour	0	0	0	0	1	0	0	0	1	0	0
2017-En-10571	@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. 	0	1	0	0	1	0	1	0	0	0	0
2017-En-40480	@Gsmsbooksrus @goodreads 'so shines a good deed in a weary world' Roald Dahl, Charlie and the Chocolate Factory	0	1	0	0	1	0	1	0	0	0	0
2017-En-20446	New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror	1	0	1	1	0	0	0	0	0	0	0
2017-En-41049	F'n morons u23 SMFH can't just be lackadaisical	1	0	1	0	0	0	0	0	1	0	0
2017-En-10951	@shae_caitlin ur road rage gives me anxiety.	1	0	0	1	0	0	0	0	0	0	0
2017-En-40840	Rooney is 5 yards off the pace in a League Cup game against Northampton Town. Let that sink in for a moment. #MUFC	0	1	0	0	1	0	1	1	0	0	0
2017-En-30211	@chrisrock brings back great memories of hilarity on #SATURDAYNIGHTLIVE	0	0	0	0	1	1	0	0	0	0	0
2017-En-40079	@jeremycorbyn @magstogether my god is @jeremycorbyn a full shilling? Seriously you need a major rethink or no lab gove in your lifetime #sad	0	0	0	0	0	0	0	1	1	0	0
2017-En-10458	significantly, with a #bitter smile, 'let me	1	0	1	0	0	0	0	0	0	0	0
2017-En-21931	@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...#sike #losers #terrible	1	0	1	0	0	0	0	1	0	0	0
2017-En-30676	@FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself up.	0	0	1	0	0	0	1	0	1	0	0
2017-En-20171	@KennyCoble @Rosie these horrific situations will only get worse if trump is elected. vote Hillary.	0	0	0	1	0	0	0	0	0	0	0
2017-En-30591	@Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.	0	0	0	0	1	0	0	0	0	0	0
2017-En-41022	Need advice on how to get out of this rut!!!!  #needmotivation	0	1	0	0	0	0	1	0	0	0	1
2017-En-40080	in health we did a think about depression and now i feel like i have it	0	0	0	0	0	0	0	0	1	0	0
2017-En-30101	@D_McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!	0	0	0	0	1	0	0	0	0	0	0
2017-En-21111	mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!	0	1	0	0	1	0	1	0	0	0	0
2017-En-20872	Are there any #horror sites that would be interested in my writing a guest article/review? Been really craving a literary outlet lately.	0	1	0	1	0	0	0	0	0	0	1
2017-En-21442	“Worry is a down payment on a problem you may never have'.  Joyce Meyer. #motivation #leadership 	0	0	0	0	1	0	1	0	0	0	0
2017-En-41312	Muscled man with huge heart is messing with my brain and heart. #lost #confused	0	0	0	0	0	0	0	0	1	0	0
2017-En-21529	Follow this amazing Australian author @KristyBerridge #fiction  #zombies #angels #demons #vampires #werewolves #follow #authorlove	0	1	0	0	1	1	1	0	0	0	1
2017-En-20455	@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.	1	0	1	1	0	0	0	0	0	0	0
2017-En-40956	@rosalilium I'm wearing all black tomorrow to mourn. 😭💔	0	0	1	0	0	0	0	1	1	0	0
2017-En-40594	@Courteoussoul @MattyMcDee I'm at 349 and just decoded 20 or more blues and not one was over 340, where you getting your blues?	0	1	0	0	0	0	0	0	0	0	0
2017-En-20248	@TeaPartyOrg Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances	1	1	1	1	0	0	0	0	0	0	0
2017-En-30916	@TauDeltaPhiDK THANK YOU FOR MY OBAMA CUT OUT!!!!!! I am elated that he's back home😍	0	0	0	0	1	1	1	0	0	0	0
2017-En-21943	@MannersAboveAll *laughs louder this time, shaking my head* That was really cheesy, wasn't it?	0	0	0	0	1	0	0	0	0	0	0
2017-En-21202	Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !! #awestruck #longingformore	0	1	0	0	1	0	1	0	0	1	1
2017-En-20824	@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. 	1	0	1	0	0	0	0	0	1	0	0
2017-En-20392	When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife	0	0	0	1	0	0	0	0	1	0	0
2017-En-21868	It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? 	1	0	1	0	0	0	0	0	1	0	0
2017-En-22188	@LeafyIsHere will showing off biceps scare you?	0	0	0	1	0	0	0	0	0	0	0
2017-En-31355	@TeamGrout glee	0	0	0	0	1	0	0	0	0	0	0
2017-En-41301	Awake at 5.30am with a seriously bad throat 😩😩😩😩😷🤒 glands feel huuuuuuuge and I'm in uni soon! #grim	1	0	1	0	0	0	0	0	1	0	0
2017-En-20728	courage the cowardly dog is like american horror story for kids	0	0	0	1	0	0	0	0	0	0	0
2017-En-21550	This is awful	0	0	1	0	0	0	0	0	0	0	0
2017-En-30759	Gloriosa Bazigaga on #Rwanda work: 'I lost relatives in genocide but 15 yrs of peacebuilding has given me optimism it's within our power'	0	0	0	0	0	0	1	0	0	0	0
2017-En-30313	Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. #glee	0	0	0	0	1	1	1	0	0	0	0
2017-En-31111	A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .	0	0	0	0	1	0	1	0	1	0	0
2017-En-40504	@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process 	0	1	0	0	0	0	0	0	1	0	0
2017-En-40925	Texans and Astros both shut out tonight. Houston, we're back to normal. #texans #Astros #sadness #losers	0	0	0	0	0	0	0	0	1	0	0
2017-En-11194	@downeysduckling nick fury	1	0	1	0	0	0	0	0	0	0	0
2017-En-21282	and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare	0	0	0	1	0	0	0	0	1	0	0
2017-En-21249	@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months 	0	0	0	0	0	0	0	0	1	0	0
2017-En-30912	The race advances only by the extra achievements of the individual. You are the individual. ~Charles Towne\n  #inspire	0	0	0	0	1	0	1	0	0	0	0
2017-En-11223	@alliex both, scrap *ll the rage instead	1	0	0	0	0	0	0	0	0	0	0
2017-En-40541	Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' #serious	0	1	1	0	0	0	1	0	0	1	0
2017-En-10415	I think they may be #offended	0	1	0	0	0	0	0	0	0	0	0
2017-En-40018	@Fra93_bruno wow I'm just really sadden by that. Terrible	0	0	1	0	0	0	0	0	1	0	0
2017-En-30791	I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to	1	0	1	0	0	0	0	1	0	0	0
2017-En-20558	I hate that a black lady is painting herself white on the internet for laughs and likes...  #BadForm #DidntLaugh	1	0	1	0	0	0	0	0	1	0	0
2017-En-20442	can't believe Mint fest is two days away and i hate my outfit 😩😩🙈 #nightmare	1	0	1	1	0	0	0	0	1	0	0
2017-En-40912	Urgent need to get a new job. The constant gloom of my current one is getting a bit ridiculous now.	0	1	0	0	0	0	0	1	1	0	0
2017-En-11359	Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice	1	1	1	1	1	0	1	0	0	0	0
2017-En-10918	Eat my ass' is no longer an insult	1	0	1	0	0	0	0	0	1	0	0
2017-En-31321	These girls who are playful and childlike seem to have such lovely relationships. Can't imagine them having serious convos but it's cute  😍😍	0	0	0	0	1	1	0	0	0	0	0
2017-En-30148	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny #lol 	0	0	0	0	1	0	1	0	0	0	0
2017-En-21105	So is texting a guy 'I'm ready for sex now' considered flirting?' 	0	1	0	0	0	0	0	0	0	0	1
2017-En-30048	Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed 	0	0	0	0	1	0	1	0	0	0	0
2017-En-30862	I'm absolutely in love with Laurie Hernandez, she's so adorable and is always so cheerful!	0	0	0	0	1	1	0	0	0	0	0
2017-En-31431	Impractical Jokers...practically genius!!!  @BQQuinn  #good4thesoul #ImpracticalJokers #bingewatching	0	0	0	0	1	0	1	0	0	0	0
2017-En-20523	@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted	1	0	1	0	0	0	0	0	1	0	0
2017-En-21435	Why is it so windy? So glad I didn't ride my bike. #fear #wind	0	0	0	1	1	0	0	0	0	1	0
2017-En-30588	The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov #optimism #quote	0	0	0	0	0	0	1	0	0	0	0
2017-En-10401	@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags	1	0	1	0	0	0	0	0	0	0	0
2017-En-30586	My ukulele bag has fallen apart. 😐 WELLL AT LEAST my life hasn't yet!! #Joys\n\n#quote  #problemsolving #behappy	0	0	0	0	1	0	1	0	0	0	0
